country,date,lower_20,lower_50,lower_90,mean,median,sd,upper_20,upper_50,upper_90
Cyprus,2021-05-17,0.8175512873156635,0.7786934050941025,0.6956004473123536,0.836209858569535,0.8359542828203965,0.0894368761846274,0.858004249387176,0.8936415402690214,0.973006575629206
Cyprus,2021-05-18,0.8160912036567121,0.776038696510306,0.6893587574849055,0.835188113036654,0.8350932484647624,0.0905044405976666,0.856698474392241,0.8940044608055795,0.9760373974244165
Cyprus,2021-05-19,0.811114723595611,0.773494817032924,0.680862176791045,0.834525813881174,0.834875297786032,0.0920944855833948,0.853782392414896,0.892406898159556,0.980756421584568
Cyprus,2021-05-20,0.808892076794928,0.7739743392736105,0.6719186261869805,0.8335253009918016,0.8326380259581885,0.0930247553252151,0.8534132324438806,0.8918194973396755,0.9839127906661576
Cyprus,2021-05-21,0.808412915003534,0.772238506841331,0.665666536558227,0.832623357636451,0.832974780235578,0.0949902015241075,0.853214089765926,0.886765768477539,0.985813328280636
Cyprus,2021-05-22,0.809175879706853,0.76772849001287,0.660814870583655,0.83320955209232,0.832421358317959,0.0972388353512968,0.853083221762161,0.886546688447176,0.983337232206658
Cyprus,2021-05-23,0.808071322170198,0.765847391653963,0.658701660003033,0.833197859697085,0.832799044179524,0.0992286256229155,0.853930670654084,0.887224005472338,0.981938900437812
Cyprus,2021-05-24,0.8079214127115285,0.7629750072732064,0.6542317669697375,0.832457815360544,0.8328891795162514,0.101704001411432,0.854659399047764,0.8886016249145545,0.9838508477539195
Cyprus,2021-05-25,0.808036855508967,0.763376276005526,0.650445089583789,0.831696142855361,0.833423151937308,0.104845018444372,0.855866724391637,0.890234784099171,0.983549971917421
Cyprus,2021-05-26,0.8047772709068286,0.757572113814259,0.645835428980466,0.8317478915129846,0.833572963715151,0.1056670892661595,0.8563041070591265,0.8914177310665755,0.9829543870085765
Cyprus,2021-05-27,0.800630086207428,0.754717570893449,0.636963409955278,0.830828298076876,0.833307242153649,0.10709546047862,0.857487095057274,0.893274049966291,0.983406501148995
Cyprus,2021-05-28,0.80006775640628,0.753034821593025,0.6367873462259479,0.8294239959373345,0.831928853079967,0.1076856381114645,0.8589589672450345,0.8964399764279181,0.980372562166523
Cyprus,2021-05-29,0.800630086207428,0.755440589594764,0.635378847387486,0.830412014340299,0.834109094518815,0.109830594437923,0.861454624178893,0.899158934724071,0.980460669450869
Cyprus,2021-05-30,0.8018583394745755,0.756141538922913,0.6284140011390544,0.831177184028973,0.8348233203875005,0.1134804190610315,0.8640754015140986,0.9020282686668215,0.9798639461841985
Cyprus,2021-05-31,0.804251687839865,0.760293776769213,0.623970800230669,0.830412014340299,0.833389343411907,0.113529133449677,0.867548739431247,0.904882963764631,0.983367045931219
Cyprus,2021-06-01,0.808438971056335,0.762284409432155,0.6261069899651155,0.8299248584216286,0.8362553827348025,0.115659577658428,0.871025863756238,0.9084806136013825,0.9868255919771335
Cyprus,2021-06-02,0.814226765770967,0.767835052106177,0.63893281215027,0.83330151544817,0.84196573249726,0.11740427853988,0.8747043061569855,0.9140020620816409,0.9917954505984755
Cyprus,2021-06-03,0.821919239909949,0.77484946810713,0.645698114261761,0.843522953044053,0.851281711409875,0.120472844999125,0.880699553487884,0.921072355385287,0.999073973430683
Cyprus,2021-06-04,0.830775382735714,0.783780185190772,0.653081778091686,0.850309144968366,0.856953578799818,0.121950088228351,0.884633661660933,0.927330849826569,1.00611307761433
Cyprus,2021-06-05,0.839066440523525,0.79063464856314,0.6551643561616025,0.8573216101718905,0.865067692722265,0.121068793671625,0.891401930788374,0.9314136117387251,1.013848713832565
Cyprus,2021-06-06,0.848443845901356,0.800760859545133,0.660831495558589,0.864919481114174,0.87354534693853,0.119546319676458,0.899934112854473,0.938318847202652,1.02300542042828
Cyprus,2021-06-07,0.858009676513501,0.8118240866544395,0.6742804414693204,0.8739355726493581,0.8831044752007644,0.11879824184023849,0.9099974090659344,0.9480840910404015,1.033716308153945
Cyprus,2021-06-08,0.869762983891068,0.8236614127129784,0.690152995085891,0.8838441588560355,0.896530138727244,0.1190836328582605,0.9197542192742061,0.959919284148105,1.0457524027474498
Cyprus,2021-06-09,0.8826503201230655,0.8355521392248685,0.707300531756325,0.8992863922399106,0.907997476546098,0.11862331781860999,0.9300338200989335,0.9710418170972845,1.060525520745965
Cyprus,2021-06-10,0.895397489143516,0.849300011119672,0.715903468918713,0.9149822055049225,0.9203839169382464,0.117426379400596,0.942584869454402,0.9839743395231064,1.076440849554385
Cyprus,2021-06-11,0.9102994928951376,0.865620793244835,0.730409753074212,0.9302934666577469,0.933364209263928,0.1166414391078115,0.958556181001122,0.9992354543069526,1.093297893681655
Cyprus,2021-06-12,0.924610998879207,0.876104446446887,0.744309593253032,0.949991189527608,0.950125297759951,0.115203236282489,0.977228042763016,1.01432536085931,1.11386334828129
Cyprus,2021-06-13,0.937048675079848,0.88783358621384,0.7673490666313729,0.9666228431011015,0.968705481668007,0.1135140093297075,0.9943580444998905,1.03263647715296,1.1378999674104349
Cyprus,2021-06-14,0.954779640287624,0.905028740353992,0.789109153734556,0.983264629485866,0.983580723357064,0.114581208167797,1.01626208226402,1.05096021809745,1.16246156204704
Cyprus,2021-06-15,0.9742661655677015,0.9268905514284055,0.814113747440233,1.00314338266748,1.00564832202257,0.11663684040842451,1.03249695305513,1.0729269111500601,1.1850592672597702
Cyprus,2021-06-16,0.995564764131995,0.95002630687369,0.835440092154879,1.02954545741258,1.02334681223174,0.115840018286989,1.04995075796967,1.09337187155744,1.20766627950485
Cyprus,2021-06-17,1.01434023917711,0.971139811604428,0.859167248135345,1.04810604176275,1.0434504291751,0.118421306942941,1.06865767944039,1.11114711289253,1.24039312910119
Cyprus,2021-06-18,1.03750408194135,0.9957803066930144,0.8728419836675481,1.0735043086028249,1.0631112551966102,0.1215866335949635,1.0882409559233248,1.131308488782985,1.265847485979215
Cyprus,2021-06-19,1.05918333079186,1.02113870353444,0.907845274573934,1.09598315599317,1.08269236993757,0.124706343002477,1.10482973776733,1.15443615479444,1.28610398005047
Cyprus,2021-06-20,1.0790622571477302,1.04100750675468,0.9299073760877135,1.1175123852679452,1.102611034577865,0.12918147284980552,1.12499446883125,1.17887691632348,1.327424476154565
Cyprus,2021-06-21,1.09698274232291,1.06213483826837,0.955879751640249,1.13780756072322,1.12230463532947,0.133443052781229,1.14503736565719,1.20364805347756,1.34599380252171
Cyprus,2021-06-22,1.1185771258710702,1.0827217131333,0.986526876488752,1.15720599871394,1.1430070622244202,0.137274464463972,1.1669484800867,1.223958568564775,1.3935483923395502
Cyprus,2021-06-23,1.14022364715034,1.10214624723318,1.01402493305669,1.17744718652604,1.16454204989526,0.138528479528915,1.18974113831503,1.24665273229456,1.43181458645627
Cyprus,2021-06-24,1.1602318427098801,1.1222538400734,1.03676571983531,1.2014634771265449,1.184929377325465,0.14099427452118551,1.210634908488365,1.26407571208298,1.463045352081455
Cyprus,2021-06-25,1.180003407972285,1.14094086960871,1.055220340517615,1.22272754789608,1.20626903689059,0.1445111850120795,1.232667768789475,1.28386625607365,1.48887680755757
Cyprus,2021-06-26,1.19853062635228,1.15846601971395,1.07609997115115,1.24296994759721,1.22320423281673,0.146458635596374,1.25306692613145,1.3044098871925,1.51113799726509
Cyprus,2021-06-27,1.2171678835055748,1.176626181166035,1.094135849120565,1.26359571739961,1.241638701681095,0.148999036541418,1.27440401935983,1.3297260707066099,1.527734759712595
Cyprus,2021-06-28,1.2338696037028,1.19296845091886,1.11177630138895,1.28449117584793,1.25902022666092,0.150247444055075,1.29301435188815,1.35470492257985,1.53643662900045
Cyprus,2021-06-29,1.24722955445888,1.2067543583489,1.1252815059805,1.30453705885027,1.274685778982985,0.1510886570421145,1.31164576118486,1.37434217347062,1.56198733459411
Cyprus,2021-06-30,1.26083957374807,1.21936019101192,1.13701271348605,1.32036933204626,1.28792985991561,0.152960541876646,1.32672292434589,1.38947030887897,1.56483527966987
Cyprus,2021-07-01,1.272297268765185,1.2305402866333401,1.146746440823335,1.3317817609377949,1.301653275906065,0.1520553312794345,1.340176191618695,1.4019528090254099,1.58964325820099
Cyprus,2021-07-02,1.28490776301986,1.24054553594971,1.15526154279094,1.34233216261634,1.31340231979129,0.15235235944993,1.35007116458813,1.41141050334879,1.60523943586622
Cyprus,2021-07-03,1.297209921049725,1.252722238761305,1.161806315438745,1.348097779341485,1.324453573995805,0.1533352337667615,1.359096674056165,1.41934259891944,1.6199943336736848
Cyprus,2021-07-04,1.30144356453617,1.257506059100765,1.16746394674613,1.3541881367247348,1.3291646189743451,0.15270034811302552,1.367480526466885,1.425431060106535,1.62517204519061
Cyprus,2021-07-05,1.29594121003454,1.25178697422714,1.166598518849855,1.34916444611188,1.3238407322562948,0.1507696691689705,1.35738996472293,1.420979161754405,1.598922074268965
Cyprus,2021-07-06,1.29754811584066,1.25529093765798,1.16811477023567,1.35012965964256,1.32644548808157,0.145548208226969,1.36070233131683,1.42155482354464,1.60317229415257
Cyprus,2021-07-07,1.29686357838827,1.2536703741125699,1.16606800926288,1.3477606848926351,1.3243529353438248,0.1428281266218665,1.358108050416615,1.421221686259915,1.6036532410710649
Cyprus,2021-07-08,1.29269103770384,1.24921838226762,1.16199219088946,1.34341330800046,1.32016051460122,0.138680766897606,1.3531849309233701,1.41513555889792,1.59611853844463
Cyprus,2021-07-09,1.28631467306433,1.24514787499997,1.156039782715725,1.3350361891207498,1.31352075527296,0.135440037872385,1.345148451612515,1.4051711046678101,1.581304227685425
Cyprus,2021-07-10,1.27939007618704,1.23744984702466,1.14797422426493,1.32611213470275,1.3050644438033,0.131621608130258,1.33624641811197,1.39115769653337,1.55995945981833
Cyprus,2021-07-11,1.26644917505426,1.22755299832915,1.13834221632795,1.31137359714568,1.29411092881352,0.126302253167711,1.32453371334303,1.37594232723526,1.53339745297378
Cyprus,2021-07-12,1.25276640254909,1.21379251034229,1.12407461709192,1.29344339628803,1.27927566547896,0.121662672536307,1.30710758314792,1.35718095271938,1.50804001039245
Cyprus,2021-07-13,1.23774049552417,1.19849684406703,1.10978948795912,1.27416445695331,1.26209573736093,0.117991387509302,1.28777310695239,1.33564721952045,1.47838958187985
Cyprus,2021-07-14,1.2205481236415152,1.18258679039665,1.0932553532458948,1.2545313389120252,1.24430717524853,0.11287323412369099,1.26975208128725,1.313337078332105,1.4491408814735949
Cyprus,2021-07-15,1.20187626450139,1.16623433968625,1.07203570890706,1.23365404620265,1.22780616792299,0.108190554474744,1.25040959223144,1.29107395854556,1.4204827888153
Cyprus,2021-07-16,1.183116767310705,1.14580757939971,1.04948085846295,1.21275627110955,1.206930607246385,0.10379599967973399,1.2303912431308,1.26972130910535,1.390497627823595
Cyprus,2021-07-17,1.16268702460531,1.12556992241701,1.03694682837758,1.18960175092103,1.18584384607344,0.100664006002106,1.2078621824976,1.2487795460223,1.36240405032716
Cyprus,2021-07-18,1.14228948724668,1.10518119305112,1.0133999191775,1.16676615169257,1.166092760315,0.098178127713537,1.18752730411454,1.22697950022595,1.33145838585455
Cyprus,2021-07-19,1.12576249498525,1.09350983170611,0.989189901414044,1.14850165871047,1.14638533635947,0.096146159575825,1.16899651637312,1.20638554722503,1.30563039731249
Cyprus,2021-07-20,1.1153898828978,1.0822238465809,0.968565277576351,1.1383700183829,1.133200468256455,0.09469361059235634,1.152304663001765,1.18706219809969,1.27986855933537
Cyprus,2021-07-21,1.107043005618895,1.06011667624024,0.9462853904049959,1.127943137375145,1.123933723474345,0.0938923929604681,1.1416077874436898,1.17514904171002,1.2589471129135101
Cyprus,2021-07-22,1.0973772381490599,1.04213214425168,0.927139911905572,1.11456551816873,1.1149341492926799,0.0933502331603331,1.130864398784915,1.162266842124295,1.24129916713644
Cyprus,2021-07-23,1.081432297536755,1.02426402719016,0.9100904675236645,1.096648415203115,1.102852414356835,0.09261912404252864,1.11949170853386,1.150312034557095,1.22424219482349
Cyprus,2021-07-24,1.06625737983797,1.00816564095497,0.89798990027066,1.08260073466484,1.08869668855075,0.0912860421733667,1.10700658871436,1.13842913927658,1.21004430740851
Cyprus,2021-07-25,1.05216512037284,0.993043533670328,0.885413610552855,1.06876005270593,1.07492537304123,0.0902147536199537,1.09220391517231,1.12666779596469,1.19661151881708
Cyprus,2021-07-26,1.04010752664908,0.980950389840977,0.874467364676274,1.0553401904990651,1.061666765213835,0.0892690577872641,1.079347658569235,1.11396095288435,1.18202567560756
Cyprus,2021-07-27,1.026883231769435,0.971418470705678,0.867306448187452,1.04690823195115,1.04945875526876,0.08755099273434205,1.0682959974587551,1.10099341661756,1.16895797382088
Cyprus,2021-07-28,1.015019830882455,0.9624189343136285,0.8588342857683485,1.036961943831395,1.039010214119465,0.0864236167521078,1.05773189009281,1.0894243440823401,1.1569943124211348
Cyprus,2021-07-29,1.0054092519841351,0.9550326589610865,0.8533755214733085,1.027040825867175,1.02962030133014,0.08485758025901224,1.047737206059365,1.0783441999934351,1.145410538646495
Cyprus,2021-07-30,0.9970938245480261,0.9490921224772235,0.850140179298679,1.0168856102888402,1.020233496002465,0.0834532774222443,1.039297491359185,1.06786842893364,1.1343801857108748
Cyprus,2021-07-31,0.988562297495583,0.943651797743176,0.847001207743832,1.0096411130893,1.01353899530363,0.0834604752078519,1.03130012883307,1.05871329604967,1.12533390842833
Cyprus,2021-08-01,0.988117363764916,0.938684267547803,0.849044451425439,1.00296238253201,1.0053059702225,0.0839474943581895,1.02302544686786,1.0500428039474,1.11658467576348
Cyprus,2021-08-02,0.980295202405255,0.935366642844343,0.8497222251814,0.996758697304666,0.998103266614806,0.0816352007083398,1.01534514122202,1.0421641651575,1.11126451574074
Cyprus,2021-08-03,0.973855670607496,0.936308544566012,0.851944512344166,0.990412057616458,0.991136928608487,0.0789798102615219,1.00767757601308,1.03428296534859,1.10580420166424
Cyprus,2021-08-04,0.9667789538364084,0.9303023603140145,0.8487557782453621,0.9841719511425585,0.983497326622776,0.0795736043370204,1.0007134140878349,1.02687313241683,1.10125307955298
Cyprus,2021-08-05,0.959105667475191,0.925300547596132,0.84722173741192,0.978562504067709,0.976474668093874,0.0808455786232718,0.993918180413836,1.02016801688346,1.09971423403245
Cyprus,2021-08-06,0.9538937800914264,0.921639846035342,0.8469465650532775,0.9732203074122106,0.9701947455458375,0.08214879891405485,0.988025457883744,1.014939549898895,1.0953320702655551
Cyprus,2021-08-07,0.9485562477416645,0.916772447084697,0.8445245381503494,0.9682223571837825,0.964486811620987,0.08174358995040915,0.980659043289617,1.008168386860885,1.09606069563233
Cyprus,2021-08-08,0.9428391504861475,0.9127796396725095,0.8418779703169305,0.961845025670518,0.9587788389181435,0.0825432967088986,0.9749432355248919,1.00259155302398,1.09499394975153
Cyprus,2021-08-09,0.936513269641844,0.9095988040876379,0.8391368094933316,0.9559925695402275,0.952030241614205,0.07922411983067275,0.9675661956824975,0.9964566266602355,1.0918277851251799
Cyprus,2021-08-10,0.929820383328608,0.903924089100405,0.837922348354619,0.948646117713941,0.945273566284148,0.0816935313406086,0.960819479417079,0.991011524549836,1.09141224957434
Cyprus,2021-08-11,0.922281065542314,0.897034139807113,0.83392026820402,0.940974224206739,0.938061846958033,0.0830521181839222,0.954136339550385,0.984862120946633,1.08812568515672
Cyprus,2021-08-12,0.9150906571401896,0.8891984553888295,0.827978763332345,0.9342592309344795,0.930570703142148,0.08190641766716511,0.947198430227698,0.978623112692167,1.08024498495746
Cyprus,2021-08-13,0.9076147766072535,0.8823771420218695,0.8208804743189415,0.927454640739457,0.9234741504394565,0.0799989676674821,0.9403192298137211,0.971536620364621,1.0738704052708998
Cyprus,2021-08-14,0.900451327519146,0.875998707453717,0.813745640564943,0.91982503726042,0.915901593805091,0.0791285558192022,0.932297349818104,0.964440433212021,1.06664365804357
Cyprus,2021-08-15,0.892530365791874,0.868713498573157,0.804623925875885,0.913996334416557,0.908371310465504,0.0795926242331708,0.924911265845713,0.956879005052166,1.05913746967718
Cyprus,2021-08-16,0.885432271484983,0.860515325309627,0.796393734689442,0.906817927902779,0.901627705510127,0.0794519743507569,0.918264107248916,0.950748592385006,1.05036745901179
Cyprus,2021-08-17,0.877898535495632,0.85151871309185,0.786995009834847,0.898072560734373,0.893333987173978,0.0794890400537063,0.909339359865392,0.942090897052837,1.03942339666937
Cyprus,2021-08-18,0.870068765698159,0.84211003290503506,0.777373214868427,0.890781652381608,0.885667137520916,0.079251803555365,0.901688416724575,0.932014477109733,1.0282151402748
Cyprus,2021-08-19,0.862829206012025,0.832587594884869,0.765217358859367,0.881874620217076,0.878291739859552,0.0789431038983812,0.894105891195344,0.92153423080302,1.01857075064887
Cyprus,2021-08-20,0.854887130008771,0.823927664631893,0.757971120141059,0.873787106471492,0.870672516940473,0.0782336078904299,0.889857360478311,0.911825232917397,1.00692309528412
Cyprus,2021-08-21,0.8479789130048025,0.8162571763410196,0.7468429749155415,0.8642671961966155,0.863026560435315,0.0784190938517506,0.8815029422840686,0.9066419217153661,0.9895793101807555
Cyprus,2021-08-22,0.8414712392722375,0.8068694743039431,0.734789268856085,0.8595001219179315,0.8577612948539499,0.07844628404736845,0.877807762764879,0.9019256181488615,0.974940289579042
Cyprus,2021-08-23,0.834549524390621,0.79877354177908,0.721209760277477,0.854052514013508,0.852305801745766,0.0764848831610425,0.874900523186865,0.898676041283324,0.963358834449853
Cyprus,2021-08-24,0.827501530100792,0.790489583929315,0.705783986847707,0.845435762551675,0.843572176243134,0.0764883685879604,0.86989106980207,0.896185085585185,0.95159893672114
Cyprus,2021-08-25,0.820058805894499,0.783795695019969,0.691686636860815,0.836848649450612,0.837195058361143,0.0770959036116162,0.866432593355841,0.892489281189015,0.94176435399873
Cyprus,2021-08-26,0.814425279657397,0.77675951234081,0.6807594579074554,0.8298961300304455,0.831569667883184,0.07758407885650634,0.8568695752558415,0.886872300842224,0.9315086245991404
Cyprus,2021-08-27,0.809253949433465,0.768145206012339,0.670996165453803,0.8270033162341,0.826316146857911,0.0805460865072806,0.855006292596331,0.884609441651947,0.925604451777112
Cyprus,2021-08-28,0.803602235067158,0.766024820446051,0.6702354004961775,0.822351936769237,0.8213587778281031,0.08103061569630904,0.8494672733988116,0.8834091173334665,0.923646029643161
Cyprus,2021-08-29,0.7986235938583415,0.764353606393241,0.6603792621185385,0.8208109075410495,0.8186903422611824,0.08236759988678019,0.848357152908619,0.8835547812104555,0.9224354444928244
Cyprus,2021-08-30,0.795188461235228,0.76028457230151,0.658393354305953,0.826042514465719,0.818233076725313,0.0835153896264186,0.850064251822878,0.882765874336708,0.922844149139697
Cyprus,2021-08-31,0.793577999073625,0.758279589703504,0.661824755169364,0.825356169670543,0.818233076725313,0.0830785436618763,0.848284046545735,0.881981373197933,0.922822683027193
Cyprus,2021-09-01,0.796187662160254,0.758213308965053,0.659652943374063,0.82316558063569,0.826707939418299,0.0845619728804815,0.846707594746906,0.879364625390465,0.921442872375535
Cyprus,2021-09-02,0.796120988114888,0.757350343817629,0.659329326674298,0.821595096957006,0.826453912606367,0.083487648993367,0.846500840173343,0.877036280929091,0.921689811977638
Cyprus,2021-09-03,0.799036945223296,0.7563516868182485,0.6574052172370926,0.820672847942009,0.8266243936787205,0.0834561790212779,0.8461483212486209,0.877435450001887,0.921996330358759
Cyprus,2021-09-04,0.799344255302293,0.755772939205051,0.657041012531195,0.820368719450234,0.826757949406554,0.0834949250861074,0.845349058129774,0.875969301004851,0.922408777618958
Cyprus,2021-09-05,0.803126567472004,0.755331209784802,0.655429236028954,0.820273784660785,0.828668578404482,0.0832114256984752,0.846630475080388,0.875769915968616,0.9237783061767
Cyprus,2021-09-06,0.8108059986959311,0.756587741760768,0.6597550211036485,0.8228915731809295,0.8312620949436145,0.08259170312373705,0.849322457056132,0.8802230785131545,0.9246506551725024
Cyprus,2021-09-07,0.8146373540253284,0.7580604474997126,0.6634562227371126,0.828098380087003,0.8335525746571111,0.0813974685800782,0.8528124060478275,0.8818341095768685,0.9266888460041609
Cyprus,2021-09-08,0.818445018742563,0.761303107771548,0.663992523528332,0.833991566058023,0.836626464952701,0.0811361698910691,0.858135211317989,0.8895359823983,0.92952309553637
Cyprus,2021-09-09,0.817987822376644,0.766136840875602,0.667000061066692,0.838218434477317,0.84088800562478,0.07939799896367875,0.863514434119502,0.888351731264351,0.9335298003322146
Cyprus,2021-09-10,0.822059071864918,0.766113325333697,0.682500080998819,0.8434525746913,0.847531453043959,0.0783449106205784,0.865953811653859,0.890853904767205,0.938519108070054
Cyprus,2021-09-11,0.8272728808554966,0.7716723480395,0.688770829277486,0.8483996601537664,0.8510265864764285,0.07782307915302819,0.869748201568848,0.896627501069899,0.94393629680609
Cyprus,2021-09-12,0.8337863183682985,0.778139203375704,0.694206392303566,0.8524519048645369,0.8548802693800985,0.07782649565145595,0.87498527091901,0.9006826448136205,0.95145152260127
Cyprus,2021-09-13,0.840781122250257,0.7845655153059905,0.7014833700439105,0.857249805578044,0.8584704763775015,0.0802846267633654,0.8802351566688296,0.9047059102400875,0.961483963124386
Cyprus,2021-09-14,0.8472159789259379,0.7973503216390809,0.713392496005812,0.863768116608827,0.8644243226337149,0.08166281716055704,0.885099894203896,0.910442088590345,0.969950624204081
Cyprus,2021-09-15,0.8549640877043676,0.8184315530189921,0.7372392482746405,0.8694353825034544,0.8706413373000834,0.0815976201749818,0.8881997561545916,0.915667258186522,0.9798671447376375
Cyprus,2021-09-16,0.86163376441499,0.835538983761907,0.758147938491521,0.876837262391157,0.876759531003826,0.0833384360747508,0.895619832011386,0.921803872686503,0.991396176918613
Cyprus,2021-09-17,0.868523201866076,0.842819258910415,0.770479218572506,0.88371843195508,0.882427275087958,0.084088609754251,0.899831159922182,0.926314746070415,1.00392168826515
Cyprus,2021-09-18,0.8747458324381885,0.84981751708289,0.7825711050057624,0.8919357022313701,0.88904621197199,0.08297551988665475,0.905741182156336,0.9315848894427655,1.01726172597729
Cyprus,2021-09-19,0.880829883847378,0.85697776580498,0.7927235381929775,0.8997028619082865,0.8948315262037121,0.0865041383628521,0.910805274415954,0.9366480547949521,1.03331631889838
Cyprus,2021-09-20,0.8863823047937315,0.862460093254393,0.802184773520549,0.9087781069977829,0.9013560808492596,0.0892355139359427,0.9168403151889185,0.9429289214106304,1.05122330045606
Cyprus,2021-09-21,0.8925006379462885,0.8689384107121745,0.8108790872999635,0.919802704704815,0.907383231643806,0.09042132321145224,0.9220712257100925,0.951112884096545,1.0689178480326649
Cyprus,2021-09-22,0.89837455891812,0.875213353709897,0.820112149163831,0.927680794830398,0.912471815050007,0.0911384589330993,0.926176740005925,0.957306781468217,1.08687460661694
Cyprus,2021-09-23,0.903627366184542,0.879570590190725,0.824723767210408,0.935333493537079,0.916684508011462,0.0954042018892078,0.929071319834484,0.967156965394224,1.10332290340878
Cyprus,2021-09-24,0.908833007195982,0.887122611301099,0.827540012863647,0.940660249707732,0.919246343869311,0.0993969914942322,0.936626025148857,0.974560784669021,1.11696831288915
Cyprus,2021-09-25,0.9108949251923115,0.8919931884922354,0.8336375384312196,0.944663306249885,0.922081118486622,0.10077363703656589,0.9390527244415134,0.9805586678209125,1.1295044812874049
Cyprus,2021-09-26,0.9122625937851305,0.893867645338042,0.8369409415284725,0.9479624214188775,0.9254603276138811,0.102298761397579,0.9432347771441135,0.9837545171990756,1.13679364462852
Cyprus,2021-09-27,0.914226493573869,0.894886005935985,0.839381158879725,0.951028669676879,0.928210554215186,0.103786327518717,0.949243660495306,0.991956972922527,1.14939715702684
Cyprus,2021-09-28,0.9174658278136776,0.8963203381306325,0.842068727617852,0.95427042441746,0.931464039808965,0.1045263459375595,0.9525580046922579,0.9920142948912505,1.16047642655782
Cyprus,2021-09-29,0.920298630437895,0.8985472588452,0.844272363660572,0.956086436037102,0.93404450717431,0.105207403874438,0.953544588763829,0.991445969720375,1.16282526576803
Cyprus,2021-09-30,0.922560518319183,0.899271096004373,0.847277135118777,0.956337446282219,0.936804360312174,0.104994151408857,0.956544352667597,0.994104245157248,1.1599140488963
Cyprus,2021-10-01,0.9251167597178245,0.9000073052335911,0.8487553380219994,0.956831255268607,0.9390139539859814,0.1041409302473265,0.9573203389335201,0.993273642111549,1.164743834197665
Cyprus,2021-10-02,0.927981861240119,0.899084511212495,0.84914844897236,0.955261100181632,0.942273602284446,0.104734398351646,0.961548196192146,0.999861128282387,1.15582425022138
Cyprus,2021-10-03,0.928378619232472,0.898937155045,0.846241686547731,0.955564602737604,0.943323834140004,0.102023620529594,0.962241702079329,0.999342485746415,1.15299004695039
Cyprus,2021-10-04,0.9275984501165735,0.898303050231142,0.8454785732677219,0.9540615543032831,0.944643743623464,0.0991955958353334,0.9642654507323916,0.9999397796305145,1.14834106567453
Cyprus,2021-10-05,0.9270961156538475,0.89759979019661,0.8439982796441705,0.9527975328790355,0.9453384765473725,0.09617701007201715,0.965732191647767,0.999095644275682,1.1378218882522448
Cyprus,2021-10-06,0.9270015939547716,0.8971049716166165,0.841442666206522,0.9520460972872911,0.9468964938151174,0.0934333953376844,0.9663460933835999,0.997504051412142,1.1261063938830902
Cyprus,2021-10-07,0.927196216528059,0.8965564814058025,0.8389319565026595,0.9510202385318345,0.9474607000832345,0.09064140023756545,0.9662031938778299,0.9962348921693616,1.116747587587365
Cyprus,2021-10-08,0.927812537550205,0.896329308133251,0.833460583083947,0.949459337157403,0.946964876899439,0.0873503097069958,0.965123605070582,0.996306462963906,1.10268482777595
Cyprus,2021-10-09,0.927511314133932,0.8953728204882505,0.8262446007381186,0.9466195007843214,0.9471674475618634,0.08520337055438179,0.964894918141957,0.9955765829216425,1.089649883438085
Cyprus,2021-10-10,0.928027320468038,0.8938494858238994,0.817978868251312,0.944569002673149,0.947494866034181,0.08344475923603675,0.9644189020927495,0.993720828061742,1.082650574254815
Cyprus,2021-10-11,0.928433316910425,0.891268095379689,0.808492832171652,0.9436402358618681,0.9473362422484526,0.08394970334510275,0.9638369891011815,0.991736567561434,1.0778606628758651
Cyprus,2021-10-12,0.9275242490680236,0.889853780160212,0.8007898600387899,0.9420047341143676,0.9470907609371706,0.08378191397833529,0.96382242762759,0.990882767710203,1.06860852191401
Cyprus,2021-10-13,0.925031102137029,0.8871609965056955,0.7898580348838615,0.941036221737099,0.9463288733643036,0.0842317745470742,0.9635043026304779,0.9901323790110275,1.0634609480276649
Cyprus,2021-10-14,0.924820239047591,0.884911493743618,0.785844999980197,0.939237411235398,0.945790284252604,0.0849669823379955,0.964302579460867,0.990068615640273,1.05997965071626
Cyprus,2021-10-15,0.9260059778170124,0.8860075097071796,0.782116679712195,0.9373437023279094,0.946463511615267,0.08636795558422505,0.9644650052098255,0.99020496188105,1.05657051757147
Cyprus,2021-10-16,0.926962324520454,0.887895399978803,0.775806362748886,0.935631648006775,0.94776999804086,0.088221177907315,0.964798106645804,0.990704962017681,1.05594610085965
Cyprus,2021-10-17,0.927694002533612,0.886979358935477,0.767233071605863,0.935202248865759,0.949046906770941,0.089343069273966,0.966505367628095,0.9928342250501121,1.056929651332975
Cyprus,2021-10-18,0.930376981018607,0.890438096818391,0.758501909411832,0.936817076224272,0.950486754406509,0.0908294918466864,0.968413670476621,0.995361901399132,1.05773096683949
Cyprus,2021-10-19,0.931644462278263,0.892793822046605,0.75466386080634,0.939753011062182,0.952885466832737,0.0920672305103857,0.970945355537548,0.99769322323968,1.05921473769627
Cyprus,2021-10-20,0.9348929581933509,0.8939731812914885,0.749165939046868,0.942178899834657,0.9558974086725995,0.09473094519266,0.974011887875882,1.001157528225125,1.06031891793761
Cyprus,2021-10-21,0.938711665163043,0.896807981354282,0.752186360432625,0.946603304376527,0.959141239118719,0.0972442844222534,0.978546717026479,1.00527370417,1.06296718401386
Cyprus,2021-10-22,0.9425131989346924,0.8998758681085175,0.7533182793229656,0.9497229576840236,0.9626227891307699,0.09709809008273725,0.9826170029257985,1.0089712351032198,1.06428336405139
