country,date,lower_20,lower_50,lower_90,mean,median,sd,upper_20,upper_50,upper_90,location
Malta,2021-07-21,0.0659420188662578,0.0514502548287806,0.0248463127380296,0.0883268843206033,0.0787143837923841,0.069135956138546,0.091832244910537,0.113374713450079,0.184409042486414,MT
Malta,2021-07-22,0.0644842486097348,0.049922497284340006,0.023099349972805598,0.08481326410254734,0.07648857530195474,0.06579824957531566,0.08867732183904306,0.1092567920071,0.17961936913931048,MT
Malta,2021-07-23,0.0622138439923681,0.0484401059682179,0.021999805018058,0.0815182283924256,0.0748552715784503,0.0644020906608109,0.0848189765506104,0.10455764601105,0.173455982782491,MT
Malta,2021-07-24,0.0538339992952069,0.0418949847087577,0.0170532267509671,0.0723318210459977,0.063117561815286,0.0506853823318411,0.0746877399648229,0.0971946260933042,0.154123944944169,MT
Malta,2021-07-25,0.0512160514356138,0.0400065948369527,0.0118598266071987,0.0686131135110069,0.0599930485273177,0.0504837417493844,0.0713747565686263,0.0921517838641477,0.14563809450488,MT
Malta,2021-07-26,0.0487071133090903,0.0379382487404382,0.00313041250252113,0.065070710099508,0.0570006017605605,0.0471534218123888,0.0673140921731829,0.0872146595831518,0.138341379001406,MT
Malta,2021-07-27,0.046414056299387205,0.03576522385389515,-0.003933140483352575,0.061060599858065154,0.05472128824795275,0.04533915086086995,0.06575954915657606,0.0830949712750821,0.13264938943857102,MT
Malta,2021-07-28,0.0441449677330764,0.0334630736778576,-0.00849822641480145,0.0577090010098333,0.0517928551067782,0.0424431158239053,0.0633475167411971,0.0790727556151716,0.124236219263415,MT
Malta,2021-07-29,0.04147395285401355,0.03034828855068375,-0.030541902632765648,0.05293705584913255,0.04843681286841685,0.0392830857852949,0.05598148288588625,0.07262936499765785,0.11675255701265899,MT
Malta,2021-07-30,0.0385754039861139,0.0254754123511519,-0.0333980055869289,0.0485657907942153,0.0451829471013848,0.0386523874252775,0.0531056364160034,0.0691474360995889,0.109848640930444,MT
Malta,2021-07-31,0.03586520352944545,0.02113743541793805,-0.0347575939537178,0.043855004819978005,0.042257108962766354,0.0381008178925695,0.0493411362653099,0.0645504554485018,0.104432243934882,MT
Malta,2021-08-01,0.03278624636288985,0.0154875184283217,-0.0391007392674865,0.0397969709569513,0.039412428263968347,0.03783764058386415,0.046427045438176454,0.05956091750588765,0.09781054728558625,MT
Malta,2021-08-02,0.03044374754310355,0.00851954208152592,-0.040416788440460955,0.0358855730746961,0.03670694236227755,0.037439471391406,0.04358430686155665,0.05565599684173325,0.09165842638079115,MT
Malta,2021-08-03,0.0279696549407579,0.007607447781851476,-0.04014909280457745,0.03296628911706195,0.03412983791382785,0.03668318515397115,0.0405942577529415,0.052604410549866046,0.0858179925913007,MT
Malta,2021-08-04,0.025015485463101103,0.00433697332079417,-0.0405690204794036,0.0294935246759709,0.03142518321943075,0.03612692640283015,0.0376443253947433,0.049366660654741504,0.08047011498798085,MT
Malta,2021-08-05,0.02194773302206595,1.1927698589247993e-4,-0.041334858740100205,0.02587837428855355,0.028708687122481,0.0356898348391363,0.03499055330370285,0.04573007577300895,0.076096694639007,MT
Malta,2021-08-06,0.0174209325781267,-0.006162612558687505,-0.042333774974211494,0.021741966893516998,0.0258035030174636,0.03480571264407985,0.032054856058038594,0.0422689645120765,0.0726270559546793,MT
Malta,2021-08-07,0.0146361487062506,-0.005015491424106345,-0.042039779295523855,0.01895829958676545,0.0231893498005953,0.03393029915627045,0.02943660281634325,0.0398354691458241,0.06861984164444154,MT
Malta,2021-08-08,0.01268272893641615,-0.005848371000465185,-0.043324696839085505,0.01649538752705805,0.020639037664259452,0.0334093893264505,0.02711600182014285,0.03714464655887295,0.06636117059525046,MT
Malta,2021-08-09,0.01142211543809905,-0.007063820429134535,-0.045741689413929545,0.014560988053047851,0.01816666278859255,0.032953257241557246,0.0248373667249724,0.035398294090330906,0.06465433164729525,MT
Malta,2021-08-10,0.00899122564422945,-0.007032303761841436,-0.047964471216499605,0.01331810916012665,0.015904766348560098,0.033014282192560904,0.022611883604832697,0.033470222602875105,0.0634349824116828,MT
Malta,2021-08-11,0.00703255794921565,-0.00785249267132828,-0.049011339341798,0.0113321357386371,0.0138572226231068,0.0328043621096636,0.0203054506431594,0.0319126347876437,0.0625959973231838,MT
Malta,2021-08-12,0.00506684643663426,-0.00866919727853065,-0.04987927547021345,0.00997516096315444,0.01202805655710935,0.032540165629455,0.0195391055771365,0.0305529735807045,0.061331381145569255,MT
Malta,2021-08-13,0.00342002706600672,-0.00981803548319689,-0.0501502629739311,0.00819832497276866,0.0104159425986897,0.0325176112422292,0.018618392895668,0.0293619980543588,0.0586315769214604,MT
Malta,2021-08-14,0.00155016316418531,-0.0116455094250539,-0.0499677267615764,0.00662841376119911,0.00885193615711171,0.0327688423671017,0.0164726796461249,0.0284712656089317,0.0591559131080691,MT
Malta,2021-08-15,2.4823244042136e-4,-0.013107141419196,-0.0499678937851414,0.00516011625351986,0.00735185960038717,0.0325393338201931,0.0155418720303591,0.0277795058678574,0.0596519701329099,MT
Malta,2021-08-16,-9.802676816243e-4,-0.0137248707740953,-0.0499583288180802,0.00371126582822747,0.00628056268646522,0.0327977304816241,0.0144172617316591,0.0270738602432991,0.0582073576256934,MT
Malta,2021-08-17,-0.00231573199278416,-0.0158597728762676,-0.0499988808462553,0.00222588845495032,0.00523889704633005,0.0325085317723477,0.0129146927704579,0.026044838036658,0.0548073149773564,MT
Malta,2021-08-18,-0.00395696649890362,-0.0172749681698833,-0.0502150231140663,0.00103785924155897,0.00354216294017849,0.0330553672969637,0.0119569252650574,0.0253916076716084,0.052388261568022,MT
Malta,2021-08-19,-0.005551673318940265,-0.01833259989597985,-0.049585963037147046,-1.7541381398723772e-4,0.00246270631582048,0.03284585121318175,0.01020687373120105,0.0245127575119911,0.052289468079643,MT
Malta,2021-08-20,-0.0069476999753314405,-0.0194263804512365,-0.05284730110999865,-0.00133217852766673,8.90797788545505e-4,0.03303841567829301,0.008492695054400739,0.02305058270783495,0.0535509245291041,MT
Malta,2021-08-21,-0.0087812008564451,-0.0207108093754452,-0.0508102556427619,-0.00277406475714427,-4.7404324177773e-4,0.0331039574541592,0.00714463399868768,0.0210939172179198,0.0518273099373665,MT
Malta,2021-08-22,-0.00964150500406249,-0.0222651639957239,-0.0530294547910767,-0.00288053657592763,-0.00194711016283357,0.0328496497909043,0.00585920528204548,0.0193328430071787,0.0528451369136942,MT
Malta,2021-08-23,-0.011054749813018,-0.0238790897632647,-0.0562711382992079,-0.00345512123471057,-0.00358258327126671,0.0336183462088857,0.00394156033861016,0.0179597971183263,0.0542675462287099,MT
Malta,2021-08-24,-0.012843260045904699,-0.025541142972229952,-0.058125401422401746,-0.00510566348568878,-0.005447502931375455,0.03396511056046205,0.00177289363157685,0.01605463066875735,0.0548164112761915,MT
Malta,2021-08-25,-0.01565018453959155,-0.0286935036056602,-0.060036491774919654,-0.007887208731708374,-0.00777107855903679,0.0343992737946579,-9.940054103510399e-4,0.012736115929575052,0.05376433539590155,MT
Malta,2021-08-26,-0.0181589578962126,-0.0300059502142338,-0.0616701531554924,-0.00991630369453973,-0.010291288310622,0.0340310957727592,-0.00299458757140596,0.0106403781469095,0.0522472091518796,MT
Malta,2021-08-27,-0.02071826149764585,-0.03192354458510735,-0.06417747880132225,-0.0124727584835597,-0.01297879686921985,0.03384628906884725,-0.005868054735858195,0.007303854800149005,0.048588406615661356,MT
Malta,2021-08-28,-0.0233168410188917,-0.0346559417380948,-0.0660712804178106,-0.014103901240923,-0.0162163433663239,0.0344021465124867,-0.00884387286971082,0.00357833656494565,0.0459512549952327,MT
Malta,2021-08-29,-0.0257065228379166,-0.0373555683981377,-0.0712614435419545,-0.0167482934219774,-0.0191127450762225,0.0345613114340599,-0.0122097821808869,9.2115595205724e-4,0.0421239642401735,MT
Malta,2021-08-30,-0.0283193778136948,-0.0401371980989535,-0.0760719184636045,-0.0209907209632443,-0.0220266107012694,0.0345706327967969,-0.0146486623222952,-0.00210206695153301,0.038133438694986,MT
Malta,2021-08-31,-0.0302974456653626,-0.0433096714621062,-0.0809950328228867,-0.0244461549055912,-0.0239696365333054,0.0350057356419232,-0.0172781903545516,-0.00550417659046799,0.0341647135903862,MT
Malta,2021-09-01,-0.0327947167337758,-0.0478091921237449,-0.0867495610140594,-0.0270562505146358,-0.0270314873354314,0.035890031008359,-0.0210841157088648,-0.00909034032355229,0.0285652046381054,MT
Malta,2021-09-02,-0.034743176072505155,-0.05108130725287505,-0.09262898059503574,-0.0295217188911532,-0.028820167144240003,0.035343169375279454,-0.0230234817456601,-0.01262085882281575,0.0226232759338235,MT
Malta,2021-09-03,-0.0364750704556969,-0.0550441817171512,-0.0976887209227762,-0.0319328842471312,-0.0303457508694658,0.0353115512219286,-0.0250675909348928,-0.0165032690264294,0.0154032548521903,MT
Malta,2021-09-04,-0.0384121708258301,-0.05734919593479705,-0.10062605218349299,-0.0338904311343383,-0.03167028655618835,0.0359755300385875,-0.02684392653691685,-0.0187282434358545,0.009359794596305055,MT
Malta,2021-09-05,-0.0411527616651138,-0.0601976214652774,-0.104915251487618,-0.036075006290979,-0.0332606066972404,0.0368685810832648,-0.0284470224244602,-0.0207460593877765,0.00573038698800025,MT
Malta,2021-09-06,-0.0449972864662194,-0.06322367212411985,-0.1091553248897715,-0.038942962880936044,-0.035158517165511,0.03843681191163025,-0.0297143969551994,-0.0217524183006349,0.001533474564025685,MT
Malta,2021-09-07,-0.047114088683509,-0.06556662546071346,-0.1129681145176865,-0.041114068397302445,-0.037513816886116644,0.0395751654871752,-0.0312717087032956,-0.02360206452702905,-7.97251500928295e-4,MT
Malta,2021-09-08,-0.0499287804438283,-0.0677335072895042,-0.11719140085742549,-0.043499711390389495,-0.0395727061418317,0.04158052489696695,-0.032608700403436705,-0.02474183044590185,-0.003329264759850705,MT
Malta,2021-09-09,-0.05234171815658785,-0.0696015133198643,-0.120579612758646,-0.04628475049377635,-0.0418126710564262,0.04285843914737485,-0.0338087484226714,-0.02590346628481685,-0.005442983355839429,MT
Malta,2021-09-10,-0.0544398380579222,-0.0707692705427876,-0.122748328919341,-0.049241235130964,-0.0450177560256694,0.044270307390713,-0.0352878503477466,-0.0267835100956939,-0.00757687571091052,MT
Malta,2021-09-11,-0.05637147978522805,-0.0718119042008459,-0.126831067530678,-0.05169602479373825,-0.047055603907697155,0.0463740414656471,-0.03674526997362775,-0.027617726954714948,-0.00988624811326647,MT
Malta,2021-09-12,-0.0575934290753676,-0.07388136607752875,-0.13242216911378552,-0.0530254674319412,-0.0481832497430107,0.0487790251028838,-0.0382443538623908,-0.028317072320956198,-0.01110986424202455,MT
Malta,2021-09-13,-0.05870037810261525,-0.07521326931234025,-0.1394335399279715,-0.05430582975176005,-0.048594321038992,0.051271222769129945,-0.03972467619872675,-0.028874927422972853,-0.0117763781227112,MT
Malta,2021-09-14,-0.0598038777047148,-0.0763757550930664,-0.141839865536328,-0.0554354620744646,-0.0498949761947686,0.0534273064911306,-0.0406934456209477,-0.0298122339733889,-0.0129557894846301,MT
Malta,2021-09-15,-0.060274105294800845,-0.07733338504192544,-0.14210865924001098,-0.05609743602660715,-0.05089011977887,0.05478704289347425,-0.04152732087357375,-0.03025538768595485,-0.01367874288942845,MT
Malta,2021-09-16,-0.0596471730444783,-0.0762400610962165,-0.131275517124391,-0.0559797463358142,-0.0481141384987527,0.0422439870553319,-0.040433257747651,-0.0305276907658586,-0.0131796214687411,MT
Malta,2021-09-17,-0.059284668394061,-0.0769626909641733,-0.130448289044655,-0.056735681351605,-0.0487443346495623,0.0414496154426934,-0.0407856674524011,-0.0310138207489119,-0.0133533114262586,MT
Malta,2021-09-18,-0.05843704240721875,-0.07670506195922065,-0.13080886480833148,-0.05625912074479025,-0.0492402481299206,0.0411985618378879,-0.041616812526740404,-0.031440570410076696,-0.01349459192379325,MT
Malta,2021-09-19,-0.05894350722777135,-0.0762904819502273,-0.131130202571632,-0.05588176338655555,-0.04938622166019945,0.04107910008798385,-0.041870577053743904,-0.03143953212234675,-0.01303681416320865,MT
Malta,2021-09-20,-0.05830479820763225,-0.0755524349250136,-0.1314617619623695,-0.0558011045847593,-0.049169862477826204,0.04081976867303935,-0.04219067710947475,-0.0313930498623883,-0.012694861817383,MT
Malta,2021-09-21,-0.05626332421442305,-0.07459432393042975,-0.133556922905537,-0.0546146494232916,-0.0484616211607442,0.038488675669998,-0.041689814185695354,-0.03023161863685725,-0.01169603923447085,MT
Malta,2021-09-22,-0.055755169518294595,-0.07342208721416324,-0.1265858578641915,-0.054046421276004245,-0.048242608607624055,0.03589762161486855,-0.04131090880278235,-0.02947698210400545,-0.01107830537129385,MT
Malta,2021-09-23,-0.0550250388195443,-0.07225702437828765,-0.125046866829988,-0.05278566515958715,-0.048206609372759404,0.03557409868958025,-0.04111032915783065,-0.02863300323463925,-0.010301052925915748,MT
Malta,2021-09-24,-0.0549095907510951,-0.0720300138991271,-0.120251027830429,-0.052078432382038,-0.0481278590294773,0.034670207723272,-0.0410875228003673,-0.0281032121324154,-0.00999531495674162,MT
Malta,2021-09-25,-0.054793348440814696,-0.0688338744615858,-0.116888221011438,-0.051328593027020655,-0.047492784913940156,0.0348235062145649,-0.0404414032026109,-0.02699768945175575,-0.009328957238062725,MT
Malta,2021-09-26,-0.05418340335748315,-0.06731472317071624,-0.113259364121667,-0.050803890501719046,-0.04710888701802875,0.034279858745005345,-0.03975765088614165,-0.026019747402772048,-0.007993283432440594,MT
Malta,2021-09-27,-0.053097312076024,-0.0662479216961792,-0.109470933535513,-0.04969493376696215,-0.04565227067431245,0.033656251508980245,-0.03864850239236975,-0.0249345663361526,-0.006331427803438511,MT
Malta,2021-09-28,-0.0512787485384428,-0.0652788643968335,-0.106158800923848,-0.0481658720359158,-0.0437961356676329,0.0329231248773535,-0.0367625552495962,-0.023975770863681502,-0.00493061932020182,MT
Malta,2021-09-29,-0.04966080108391205,-0.06503381684145321,-0.103637253014812,-0.0458841510813872,-0.041987055060119,0.03221555065555905,-0.03457656024216145,-0.0234424977211322,-0.00247746990796253,MT
Malta,2021-09-30,-0.04791872183192955,-0.06446099218037316,-0.102070707747696,-0.043377100037185604,-0.0396882141552831,0.0319805079844759,-0.032278489069647504,-0.021716947985518847,5.22074422789145e-4,MT
Malta,2021-10-01,-0.045689872432457,-0.061595090288053,-0.101864565410766,-0.0416920088494452,-0.0374819817496342,0.0316698608026623,-0.0301592604506722,-0.0196696363443802,0.00339186921867872,MT
Malta,2021-10-02,-0.040743187223205,-0.0570413439687301,-0.0981081857533006,-0.0365669890794067,-0.034037155435035,0.0332234348593885,-0.0277681726949566,-0.0175140366275015,0.00826946933198275,MT
Malta,2021-10-03,-0.0385291729628784,-0.0527075692305959,-0.0964026679769691,-0.0345982995461613,-0.0317701888491916,0.0336132383719395,-0.0253875356470219,-0.0152958372795629,0.0134932967959805,MT
Malta,2021-10-04,-0.0359439535681613,-0.0490316818988508,-0.0913826875404115,-0.0313643822061499,-0.0290456896475368,0.0338650618978771,-0.0230844670370349,-0.0128192757815462,0.0187271202627044,MT
Malta,2021-10-05,-0.032913768371253996,-0.04519147854390885,-0.08584913224896434,-0.028907724449433653,-0.026366098631625902,0.03373143929871135,-0.02050781139305265,-0.0105970436169679,0.02388385905834605,MT
Malta,2021-10-06,-0.0305147715215908,-0.0431206444808227,-0.0813829191544214,-0.0266520784201763,-0.0243861816183225,0.0338799517107016,-0.0184501664509946,-0.00830020618654765,0.0274642547454216,MT
Malta,2021-10-07,-0.02924838834447485,-0.041931429975915355,-0.07736212228567185,-0.02469850955615715,-0.02330628020188395,0.0345407600452649,-0.01645865641924665,-0.00567501357389847,0.031066253687601998,MT
Malta,2021-10-08,-0.0278265971942678,-0.0396816568346359,-0.0730590482886316,-0.0218436366122357,-0.0217327224428896,0.0351324242606255,-0.0148319473562379,-0.00423875141950578,0.0364820139023155,MT
Malta,2021-10-09,-0.0252679250714897,-0.0358711628834197,-0.06898176342251484,-0.01964510766110515,-0.019465192601111903,0.035553172750577997,-0.01299221928442635,-0.00203546082186352,0.0418124396991259,MT
Malta,2021-10-10,-0.022721401818800398,-0.033186370864323494,-0.06610402986240099,-0.01692358207553605,-0.016924580511722402,0.03628484258316381,-0.0106441503237506,-5.890012911467999e-5,0.04434379602599245,MT
Malta,2021-10-11,-0.020305914921175998,-0.0305706809466509,-0.0637405832057068,-0.01411018218843125,-0.01460775565619635,0.0367784472144466,-0.008608119455259189,0.0027858801260513153,0.04713819075809275,MT
Malta,2021-10-12,-0.0175723229799563,-0.0276559370056407,-0.0585909210062528,-0.010946576354196,-0.0119906379489527,0.036950878438447,-0.00619374247662011,0.0044646253118234,0.0501440867536436,MT
Malta,2021-10-13,-0.0154612655941062,-0.0252540437615407,-0.0554987976758528,-0.00802385585064956,-0.00988631084474942,0.0372695148828097,-0.00383678414675884,0.00498643238569367,0.0545305716574055,MT
Malta,2021-10-14,-0.01333249020367995,-0.0229787339167766,-0.05230331990537215,-0.005316760313758685,-0.00789854429933075,0.0376645751731828,-0.00186397459774917,0.009146834946770805,0.0557394691114032,MT
Malta,2021-10-15,-0.0109148956029515,-0.0206053799916957,-0.0482755294636112,-0.00208230275148308,-0.00552211164712383,0.037733736042007,3.15384325395e-4,0.013317880371484,0.056765578240148,MT
Malta,2021-10-16,-0.009089853735914795,-0.01864950603726375,-0.04483127183424185,7.799068324229599e-4,-0.003592040037187215,0.0381352395173258,0.00289875240843774,0.016304912966593352,0.0581740515148825,MT
Malta,2021-10-17,-0.007426137314089205,-0.0167238885967259,-0.04191515606549345,0.0035868409980223896,-0.001669685206929505,0.0384759080137983,0.005155906899724205,0.01767910602775835,0.059212335682800404,MT
Malta,2021-10-18,-0.0058227894819197455,-0.01474886910756165,-0.0395050369167479,0.00569040691503319,-8.4550460183805e-5,0.0386977102989951,0.007339636380643709,0.018665384115788247,0.061487956878537545,MT
Malta,2021-10-19,-0.00402396592163463,-0.013096201840993,-0.0361979792745788,0.00783343738614537,0.00166735597805773,0.0385709527790396,0.00988010061793228,0.0201816748393494,0.0636294813162404,MT
Malta,2021-10-20,-0.002090944070168935,-0.011088592366658101,-0.034711205142329296,0.009049336735175125,0.003998731407535775,0.03877651043814915,0.012202622024361499,0.0230236244330721,0.0653190980316546,MT
Malta,2021-10-21,-3.0990181458001e-4,-0.00920405293369501,-0.0326150193977243,0.0108308612071995,0.00591935579849162,0.0389518700337998,0.013542598710751,0.02545545616675,0.0650865340077228,MT
Malta,2021-10-22,0.001536630460223535,-0.007600221512223595,-0.03057481501066575,0.0128128072794917,0.00845808902994037,0.039060355178422004,0.015344814070617,0.02857542071358,0.0657491895802461,MT
Malta,2021-10-23,0.0035470827437239054,-0.01109676242689025,-0.04466561931181895,0.013483656142071102,0.0112692269031083,0.03930979279440355,0.020226809446576198,0.0358340168647871,0.07092968827611895,MT
Malta,2021-10-24,0.00470916979235195,-0.00985129269591843,-0.041606019092073496,0.014483039526136051,0.013304037383495601,0.038866775210411306,0.021509390976831452,0.03649009865327875,0.071398075102792,MT
Malta,2021-10-25,0.00601765342296775,-0.00844122798135663,-0.038940389962990096,0.0150889644351621,0.0143913262434493,0.0381719245690903,0.02233581893331845,0.0373484908983614,0.07086678469604846,MT
Malta,2021-10-26,0.00692002551881256,-0.00706243312496688,-0.0339111327499812,0.0159956145492717,0.0151040392336784,0.0376318284145311,0.0238647443922274,0.0377850413148957,0.0705447672204965,MT
Malta,2021-10-27,0.00787422256708335,-0.005796632427140785,-0.03087697643295875,0.0168415374056358,0.01592296223167155,0.0374025745238522,0.0244012279881283,0.038459833899314996,0.0706655483492291,MT
Malta,2021-10-28,0.00902584447034214,-0.00455728658035443,-0.0295051329682992,0.0175957591199579,0.0166873691461961,0.0373155804908006,0.0251842730129953,0.0387255543420811,0.0707063996067376,MT
Malta,2021-10-29,0.00972237760090823,-0.003911675480227824,-0.028604664092798097,0.0185980060762252,0.01747333110802065,0.0372157324851834,0.02581669208878435,0.03904953435112095,0.07119570886784225,MT
Malta,2021-10-30,0.010013160958418045,-0.003343770263473115,-0.032789508087496005,0.0189567123724817,0.01807222805598005,0.0383046833166351,0.02649778299052355,0.039874742301975255,0.07433168268020765,MT
Malta,2021-10-31,0.01072065159521445,-0.00283668483238659,-0.03218725991359365,0.019663530765640452,0.0186983298223206,0.03848695686541205,0.02712396005059775,0.0402102828329501,0.0761457265138067,MT
Malta,2021-11-01,0.01143667986449905,-0.00181639067573766,-0.032293761824466805,0.0202527643864279,0.01929815992656845,0.037920804072220454,0.0273589386662496,0.04053130143699,0.07788288223247915,MT
Malta,2021-11-02,0.0122322425440805,-0.00104793322814702,-0.0318053169563457,0.0209315607338069,0.0201056095153123,0.0373928106833928,0.0275566343724827,0.0407469308905995,0.0788591881715781,MT
Malta,2021-11-03,0.01269062852859095,-0.0010682964412125399,-0.0309327008776999,0.021339452419447652,0.020102108617779002,0.0380582370632614,0.0274881260888204,0.04097854887928895,0.080553549491783,MT
Malta,2021-11-04,0.0133217151940253,-3.9923083687034e-4,-0.0301578522714252,0.0218851813609189,0.0206190864803099,0.0375269210347595,0.0278892110473305,0.0409411435430433,0.0806863362463621,MT
Malta,2021-11-05,0.013716144971011202,5.07121689988485e-4,-0.029082080844686102,0.02243174373022855,0.02068153403546985,0.03735073035890325,0.0282876088695658,0.0415119518584488,0.08164053356150025,MT
Malta,2021-11-06,0.0140099704344296,9.5961353348386e-4,-0.0283708830112515,0.0228584459442051,0.0210827662392359,0.0372914157521627,0.0284305242004647,0.04139996498599,0.0815618512665303,MT
Malta,2021-11-07,0.0143644527625753,0.0015839039325792,-0.0279689344890045,0.0231632715911773,0.0212970897667949,0.0370350613257902,0.0283741858127061,0.0414066221072791,0.0805643732645303,MT
Malta,2021-11-08,0.0144511286093874,0.00157105333514695,-0.0274729525176297,0.0231350804588143,0.0211367699145443,0.0367349268090728,0.0284206454078741,0.0414093366124381,0.0790222384576826,MT
Malta,2021-11-09,0.0144820646408856,0.00213273689348848,-0.0291551248736374,0.0228884750951913,0.0214414219287802,0.0363947021843279,0.0284957110798407,0.0411789855251588,0.0781173453320315,MT
Malta,2021-11-10,0.0147008301123785,0.00241750457382292,-0.0303899405040571,0.022876151362782,0.0215382353973312,0.0360020297861978,0.028356817720981,0.04063262713779,0.0764773069747381,MT
Malta,2021-11-11,0.0147298490819544,0.00230872336532335,-0.0305579916650063,0.0226188840730263,0.0215450519604962,0.0353981531240779,0.0281169037926747,0.0402282285789877,0.0763307273582806,MT
Malta,2021-11-12,0.0149353873529175,0.00226291171463326,-0.0306230488663494,0.022258382456784,0.0216536591685852,0.0348743427412128,0.0282021784493068,0.0398612542550848,0.0743344790388434,MT
Malta,2021-11-13,0.0149353430983442,0.00209598157970874,-0.0313509206179864,0.0219874899670504,0.0214213435195957,0.0344579209527212,0.0280839513169332,0.0394899148161724,0.0724957578983614,MT
Malta,2021-11-14,0.0145112279412888,8.7623006430581e-4,-0.0323253567253439,0.0214958322584007,0.0214917735518762,0.0337578279364627,0.0278956329441773,0.0394057953011666,0.0711310452685051,MT
Malta,2021-11-15,0.0143389506675112,7.5631530741359e-4,-0.0333587757690584,0.0209878530235921,0.0212691323672648,0.0331020410974121,0.0279739552978469,0.0390602154273701,0.0698794210972945,MT
Malta,2021-11-16,0.0136680416588175,6.7481099898142e-4,-0.0341322614130406,0.0201166955029904,0.0204429923606504,0.0325164378964746,0.0276638173086507,0.0382792003206342,0.0683018164539326,MT
Malta,2021-11-17,0.0137813440363203,4.1504580626043e-4,-0.0354650662125422,0.0198673841236376,0.0203172627081647,0.0319724580393317,0.0271624571648274,0.0383193911695837,0.0666153492974911,MT
Malta,2021-11-18,0.0132593095128547,1.8778336556341e-4,-0.0375380377599145,0.0194230566616879,0.0203809214891252,0.0317003947978757,0.0274050495545926,0.0380824502939104,0.0648920304741884,MT
Malta,2021-11-19,0.0134182604097941,1.26569087661481e-5,-0.0385025731591385,0.0190726734513259,0.0203413969223489,0.0316192763575572,0.0273684609936392,0.0379369890129387,0.0635649817541161,MT
Malta,2021-11-20,0.0136548697103565,-1.8617383904724e-4,-0.0386192049968259,0.0187274472257061,0.0207713232723946,0.031647997692396,0.0269749135815891,0.0377227341229349,0.0635868657640388,MT
Malta,2021-11-21,0.01114589659598675,-0.0033749535222437153,-0.0422634267947205,0.0178553047035978,0.0186181591497972,0.032752540746654304,0.0250760575304859,0.036607575788171004,0.06406518189696969,MT
Malta,2021-11-22,0.0109541538525166,-0.0032287386934707497,-0.04419538287095995,0.01776810629798195,0.0187648768719132,0.032324741498998,0.025002092446789102,0.03677705287108375,0.06358875416545455,MT
Malta,2021-11-23,0.0102205419498177,-0.00398180463855919,-0.04487159526422995,0.0165552362968821,0.0181573236611004,0.0323929025499918,0.0250145826370219,0.037227981441553204,0.06379336642215791,MT
Malta,2021-11-24,0.010000716958450635,-0.0034418359868074403,-0.04430534302590665,0.016496593674161,0.0188340195040222,0.032316154366350255,0.02532030594727365,0.03783061056120505,0.06363229692111161,MT
Malta,2021-11-25,0.010591924169411,-0.00178934981786931,-0.0434182604264086,0.0173422294759413,0.0200457167619532,0.032282407972525,0.0261221830070271,0.0387817904723592,0.0637685128079615,MT
Malta,2021-11-26,0.011231509308831399,-0.002519276430461765,-0.0449977375540066,0.0188493862778438,0.0197074678670683,0.03306566893340495,0.0278509528078384,0.0399910512079834,0.06448833006196715,MT
Malta,2021-11-27,0.01205405206515,-0.00257333894449516,-0.0409677241260612,0.0198479956014281,0.0207535753615125,0.0324408628486338,0.0295096293156064,0.0412063418862457,0.0650646575164252,MT
Malta,2021-11-28,0.0141897674979704,-9.9186615650804e-4,-0.0391061058259432,0.0218885344063903,0.0225210229467239,0.0324701024192467,0.0314119011687638,0.0425699966645202,0.0664671035988161,MT
Malta,2021-11-29,0.0163686666585751,0.00176611860766445,-0.0372662855181755,0.0233561415987916,0.0241246640216144,0.032829907557822,0.0336973263795139,0.0444107909400433,0.068062834797833,MT
Malta,2021-11-30,0.018999858415679652,0.004494506486628225,-0.0339387612971997,0.02593404905130455,0.02745907353814785,0.033475648950630904,0.03514265684652845,0.0460515399386823,0.0691397262476017,MT
Malta,2021-12-01,0.022155313576595,0.00791694292556544,-0.0309148018561158,0.02790233911428,0.0304912327645038,0.0340994516500869,0.0370796574278759,0.0481254222912485,0.0709239463275592,MT
Malta,2021-12-02,0.0244357466749395,0.011036144160855101,-0.027302865149713952,0.031074268373322,0.0324663035930312,0.0337693230859858,0.039699893658709046,0.04990850135436945,0.0733341881799622,MT
Malta,2021-12-03,0.0282231297682881,0.013582164636922101,-0.0223140655694173,0.0338953750902949,0.0351086249916911,0.0339419482210818,0.0424832725313321,0.0517035101969649,0.0760409217313745,MT
Malta,2021-12-04,0.031007107321622,0.01746544843777885,-0.017146375534633752,0.03665826474300015,0.0382331966470229,0.03239008217077685,0.0451809391888951,0.0535706909567224,0.07856078931795354,MT
Malta,2021-12-05,0.034577614156600295,0.021988383285332452,-0.0122652019275394,0.0398814008831682,0.0416269480757903,0.03185567411584015,0.0471510954428207,0.05535584728258625,0.0819565315329609,MT
Malta,2021-12-06,0.038275844317778945,0.025695613413012,-0.0076332874938472,0.0427001394008242,0.044418169407270405,0.03131924789610685,0.0491564805780563,0.05767750291391125,0.08538964045245725,MT
Malta,2021-12-07,0.0416025540128327,0.029958559538333,-0.002853515384466435,0.045212520988773305,0.046349469907819255,0.030805575364139054,0.0510948441723875,0.0597995131227696,0.08971302798372414,MT
Malta,2021-12-08,0.04372374120741305,0.03410407279170025,0.0029016373664110997,0.0478684049973602,0.04839223373322825,0.03031434304655225,0.052918670590983596,0.06155769216620535,0.09387520494144955,MT
