model,target_end_date,scale,rel_wis
bisop-seirfilterlite,2021-05-08,natural,1.0272072464911282
epiMOX-SUIHTER,2021-05-08,natural,0.20543014329478482
epiforecasts-EpiExpert,2021-05-08,natural,1.7737405628075449
epiforecasts-EpiExpert_Rt,2021-05-08,natural,1.1661891189071236
epiforecasts-EpiExpert_direct,2021-05-08,natural,1.0656014518576518
epiforecasts-EpiNow2,2021-05-08,natural,1.4280992966680697
itwm-dSEIR,2021-05-08,natural,1.200748680550995
EuroCOVIDhub-baseline,2021-05-15,log,2.0071872782205498
EuroCOVIDhub-ensemble,2021-05-15,log,1
FIAS_FZJ-Epi1Ger,2021-05-15,log,2.438003335637769
HZI-AgeExtendedSEIR,2021-05-15,log,0.9119239265870508
ICM-agentModel,2021-05-15,log,1.5424435682461082
IEM_Health-CovidProject,2021-05-15,log,1.5933229932545354
ILM-EKF,2021-05-15,log,1.37726244675322
ITWW-county_repro,2021-05-15,log,1.5041748264834975
Imperial-DeCa,2021-05-15,log,2.250564430076873
Imperial-RtI0,2021-05-15,log,3.4065961225541392
Imperial-sbkp,2021-05-15,log,1.929654907173265
Karlen-pypm,2021-05-15,log,2.0120122194139514
LANL-GrowthRate,2021-05-15,log,1.03434288347684
LeipzigIMISE-SECIR,2021-05-15,log,2.477017857426405
MIMUW-StochSEIR,2021-05-15,log,1.147156914748491
MIT_CovidAnalytics-DELPHI,2021-05-15,log,1.0316638675159924
MOCOS-agent1,2021-05-15,log,0.6637883637206896
MUNI-ARIMA,2021-05-15,log,1.6344296419975686
MUNI_DMS-SEIAR,2021-05-15,log,2.28569037751319
RobertWalraven-ESG,2021-05-15,log,1.5946932006370809
UB-BSLCoV,2021-05-15,log,1.1574911538933337
UMass-MechBayes,2021-05-15,log,1.084104241288015
UMass-SemiMech,2021-05-15,log,1.746531610573524
UNED-PreCoV2,2021-05-15,log,1.1530097045179764
USC-SIkJalpha,2021-05-15,log,1.2831166747698242
UpgUmibUsi-MultiBayes,2021-05-15,log,0.8573754934372796
bisop-seirfilter,2021-05-15,log,0.3728048491068266
bisop-seirfilterlite,2021-05-15,log,1.968180436507398
epiMOX-SUIHTER,2021-05-15,log,0.3074347856210406
epiforecasts-EpiExpert,2021-05-15,log,1.3524521212278244
epiforecasts-EpiExpert_Rt,2021-05-15,log,1.333478268935013
epiforecasts-EpiExpert_direct,2021-05-15,log,1.0456652888194233
epiforecasts-EpiNow2,2021-05-15,log,1.499649166655266
itwm-dSEIR,2021-05-15,log,1.0536015455119936
EuroCOVIDhub-baseline,2021-05-15,natural,2.4850369165980597
EuroCOVIDhub-ensemble,2021-05-15,natural,1
FIAS_FZJ-Epi1Ger,2021-05-15,natural,3.1284169268439843
HZI-AgeExtendedSEIR,2021-05-15,natural,0.9420243242678943
ICM-agentModel,2021-05-15,natural,1.2310837162974455
IEM_Health-CovidProject,2021-05-15,natural,2.1570375246358133
ILM-EKF,2021-05-15,natural,1.5280614094159828
ITWW-county_repro,2021-05-15,natural,1.3798542801784852
Imperial-DeCa,2021-05-15,natural,2.3224881120773526
Imperial-RtI0,2021-05-15,natural,3.3458894895428006
Imperial-sbkp,2021-05-15,natural,1.3955098269248447
Karlen-pypm,2021-05-15,natural,2.2325741488813606
LANL-GrowthRate,2021-05-15,natural,0.8409919563690313
LeipzigIMISE-SECIR,2021-05-15,natural,3.619029068338466
MIMUW-StochSEIR,2021-05-15,natural,1.3745944718060785
MIT_CovidAnalytics-DELPHI,2021-05-15,natural,1.0926408506913867
MOCOS-agent1,2021-05-15,natural,0.6285339800812051
MUNI-ARIMA,2021-05-15,natural,1.7122457257517243
MUNI_DMS-SEIAR,2021-05-15,natural,3.04099632686616
RobertWalraven-ESG,2021-05-15,natural,1.698380089928224
UB-BSLCoV,2021-05-15,natural,1.4078771309275866
UMass-MechBayes,2021-05-15,natural,0.9953589445350708
UMass-SemiMech,2021-05-15,natural,1.146505765107777
UNED-PreCoV2,2021-05-15,natural,1.9050085575910092
USC-SIkJalpha,2021-05-15,natural,1.466463718866117
UpgUmibUsi-MultiBayes,2021-05-15,natural,0.8847450718043577
bisop-seirfilter,2021-05-15,natural,0.41394682294284335
bisop-seirfilterlite,2021-05-15,natural,1.0938369978948452
epiMOX-SUIHTER,2021-05-15,natural,0.31244602636483415
epiforecasts-EpiExpert,2021-05-15,natural,1.739505189142411
epiforecasts-EpiExpert_Rt,2021-05-15,natural,1.585291034700847
epiforecasts-EpiExpert_direct,2021-05-15,natural,1.171010508016228
epiforecasts-EpiNow2,2021-05-15,natural,1.7195156491656454
itwm-dSEIR,2021-05-15,natural,1.1107516238049422
EuroCOVIDhub-baseline,2021-05-22,log,1.9101210228865333
EuroCOVIDhub-ensemble,2021-05-22,log,1
FIAS_FZJ-Epi1Ger,2021-05-22,log,2.6605100010348175
HZI-AgeExtendedSEIR,2021-05-22,log,0.6958669898039558
ICM-agentModel,2021-05-22,log,3.0343678377801093
IEM_Health-CovidProject,2021-05-22,log,1.7526975868671715
ILM-EKF,2021-05-22,log,1.2393465332649554
ITWW-county_repro,2021-05-22,log,1.4337249250982844
Imperial-DeCa,2021-05-22,log,1.6560736377765546
Imperial-RtI0,2021-05-22,log,1.6828776954534836
Imperial-sbkp,2021-05-22,log,1.776586266662875
Karlen-pypm,2021-05-22,log,1.9558767020640664
LANL-GrowthRate,2021-05-22,log,1.1497978764669643
MIMUW-StochSEIR,2021-05-22,log,0.7523474253577274
MIT_CovidAnalytics-DELPHI,2021-05-22,log,1.1579486140298265
MOCOS-agent1,2021-05-22,log,0.5829747500473264
MUNI-ARIMA,2021-05-22,log,1.562876430637238
MUNI_DMS-SEIAR,2021-05-22,log,1.2348548833286204
RobertWalraven-ESG,2021-05-22,log,1.2183698135318461
UB-BSLCoV,2021-05-22,log,0.844558480309477
UMass-MechBayes,2021-05-22,log,1.0506341033847622
UMass-SemiMech,2021-05-22,log,1.6314762956386752
UNED-PreCoV2,2021-05-22,log,1.0616901314012788
USC-SIkJalpha,2021-05-22,log,1.306608760011584
UpgUmibUsi-MultiBayes,2021-05-22,log,0.5843024251429608
bisop-seirfilter,2021-05-22,log,1.2556643031961896
epiMOX-SUIHTER,2021-05-22,log,0.3001744118099798
epiforecasts-EpiExpert,2021-05-22,log,1.1335861030628742
epiforecasts-EpiExpert_Rt,2021-05-22,log,1.2345195679213368
epiforecasts-EpiExpert_direct,2021-05-22,log,1.1069133717911679
epiforecasts-EpiNow2,2021-05-22,log,1.4829495845161145
itwm-dSEIR,2021-05-22,log,0.6193053293165378
EuroCOVIDhub-baseline,2021-05-22,natural,2.8779268856763185
EuroCOVIDhub-ensemble,2021-05-22,natural,1
FIAS_FZJ-Epi1Ger,2021-05-22,natural,3.48997601958345
HZI-AgeExtendedSEIR,2021-05-22,natural,0.7777070870589797
ICM-agentModel,2021-05-22,natural,2.2435241261679253
IEM_Health-CovidProject,2021-05-22,natural,2.596372150741323
ILM-EKF,2021-05-22,natural,1.2607373319136472
ITWW-county_repro,2021-05-22,natural,1.307846026467485
Imperial-DeCa,2021-05-22,natural,1.4875705187314034
Imperial-RtI0,2021-05-22,natural,1.399016726775175
Imperial-sbkp,2021-05-22,natural,1.543096661820675
Karlen-pypm,2021-05-22,natural,2.400169243325584
LANL-GrowthRate,2021-05-22,natural,0.9640708389958116
MIMUW-StochSEIR,2021-05-22,natural,0.9034465775291418
MIT_CovidAnalytics-DELPHI,2021-05-22,natural,1.285653284885029
MOCOS-agent1,2021-05-22,natural,0.5662694515024822
MUNI-ARIMA,2021-05-22,natural,1.971401204139912
MUNI_DMS-SEIAR,2021-05-22,natural,1.508151386865313
RobertWalraven-ESG,2021-05-22,natural,1.3360787596390087
UB-BSLCoV,2021-05-22,natural,1.26135339549077
UMass-MechBayes,2021-05-22,natural,1.0630219619028218
UMass-SemiMech,2021-05-22,natural,1.3113798187216037
UNED-PreCoV2,2021-05-22,natural,1.6790102177613613
USC-SIkJalpha,2021-05-22,natural,1.471353099809553
UpgUmibUsi-MultiBayes,2021-05-22,natural,0.6249745212938668
bisop-seirfilter,2021-05-22,natural,1.3889772312716084
epiMOX-SUIHTER,2021-05-22,natural,0.317711854094534
epiforecasts-EpiExpert,2021-05-22,natural,1.2414817661931346
epiforecasts-EpiExpert_Rt,2021-05-22,natural,1.1830137103866738
epiforecasts-EpiExpert_direct,2021-05-22,natural,1.4118736639500267
epiforecasts-EpiNow2,2021-05-22,natural,1.7158637875207305
itwm-dSEIR,2021-05-22,natural,0.6590581418149416
EuroCOVIDhub-baseline,2021-05-29,log,2.240344443192909
EuroCOVIDhub-ensemble,2021-05-29,log,1
FIAS_FZJ-Epi1Ger,2021-05-29,log,1.3790839568084137
HZI-AgeExtendedSEIR,2021-05-29,log,0.9232291591291354
ICM-agentModel,2021-05-29,log,3.093896548872496
IEM_Health-CovidProject,2021-05-29,log,1.9009750229922697
ILM-EKF,2021-05-29,log,1.1132018537376862
ITWW-county_repro,2021-05-29,log,1.0270853143799887
Imperial-DeCa,2021-05-29,log,2.648720811671018
Imperial-RtI0,2021-05-29,log,2.955741914969553
Imperial-sbkp,2021-05-29,log,2.2117057268427107
Karlen-pypm,2021-05-29,log,1.3089973535308475
LANL-GrowthRate,2021-05-29,log,1.0061588271667739
MIMUW-StochSEIR,2021-05-29,log,1.1523750703307412
MIT_CovidAnalytics-DELPHI,2021-05-29,log,1.2621190631338501
MOCOS-agent1,2021-05-29,log,0.6697918985807635
MUNI-ARIMA,2021-05-29,log,1.639246224546848
MUNI_DMS-SEIAR,2021-05-29,log,1.3913640939679142
RobertWalraven-ESG,2021-05-29,log,1.1183002224987235
UB-BSLCoV,2021-05-29,log,0.832074718517945
UMass-MechBayes,2021-05-29,log,1.1437537694100268
UMass-SemiMech,2021-05-29,log,1.7419754842820938
UNED-PreCoV2,2021-05-29,log,1.1864274380896866
USC-SIkJalpha,2021-05-29,log,1.1705615277306105
UpgUmibUsi-MultiBayes,2021-05-29,log,0.9135861201946568
bisop-seirfilter,2021-05-29,log,1.2564166993806245
epiMOX-SUIHTER,2021-05-29,log,0.20360264396937375
epiforecasts-EpiExpert,2021-05-29,log,1.1686419112534518
epiforecasts-EpiExpert_Rt,2021-05-29,log,0.9958885827637918
epiforecasts-EpiExpert_direct,2021-05-29,log,1.3461055300562492
epiforecasts-EpiNow2,2021-05-29,log,1.276184713560477
itwm-dSEIR,2021-05-29,log,0.6910645793725126
EuroCOVIDhub-baseline,2021-05-29,natural,3.409327062594093
EuroCOVIDhub-ensemble,2021-05-29,natural,1
FIAS_FZJ-Epi1Ger,2021-05-29,natural,1.184161602972325
HZI-AgeExtendedSEIR,2021-05-29,natural,0.9868116588981852
ICM-agentModel,2021-05-29,natural,2.1037478751385397
IEM_Health-CovidProject,2021-05-29,natural,2.9451276668574957
ILM-EKF,2021-05-29,natural,1.0749930270080439
ITWW-county_repro,2021-05-29,natural,0.933016370442241
Imperial-DeCa,2021-05-29,natural,1.9287720625114777
Imperial-RtI0,2021-05-29,natural,2.443238689744193
Imperial-sbkp,2021-05-29,natural,1.4985800802925218
Karlen-pypm,2021-05-29,natural,1.525055319469323
LANL-GrowthRate,2021-05-29,natural,0.8082823252828016
MIMUW-StochSEIR,2021-05-29,natural,1.2226817610472125
MIT_CovidAnalytics-DELPHI,2021-05-29,natural,1.4063555912279666
MOCOS-agent1,2021-05-29,natural,0.6250684556056737
MUNI-ARIMA,2021-05-29,natural,2.1278807815699192
MUNI_DMS-SEIAR,2021-05-29,natural,1.6812879681239523
RobertWalraven-ESG,2021-05-29,natural,1.1358254390176616
UB-BSLCoV,2021-05-29,natural,1.2143169601118107
UMass-MechBayes,2021-05-29,natural,1.1633752906987138
UMass-SemiMech,2021-05-29,natural,1.4683110101506767
UNED-PreCoV2,2021-05-29,natural,1.7582313642084084
USC-SIkJalpha,2021-05-29,natural,1.3003343052671705
UpgUmibUsi-MultiBayes,2021-05-29,natural,0.8783283497802201
bisop-seirfilter,2021-05-29,natural,1.3325404724613377
epiMOX-SUIHTER,2021-05-29,natural,0.2029786630278577
epiforecasts-EpiExpert,2021-05-29,natural,1.2949478114099793
epiforecasts-EpiExpert_Rt,2021-05-29,natural,0.9656970115683253
epiforecasts-EpiExpert_direct,2021-05-29,natural,1.6305683928113792
epiforecasts-EpiNow2,2021-05-29,natural,1.3366601336983208
itwm-dSEIR,2021-05-29,natural,0.6704440922369723
EuroCOVIDhub-baseline,2021-06-05,log,2.2640473752982326
EuroCOVIDhub-ensemble,2021-06-05,log,1
FIAS_FZJ-Epi1Ger,2021-06-05,log,0.9313081521031145
HZI-AgeExtendedSEIR,2021-06-05,log,1.1198088688636707
ICM-agentModel,2021-06-05,log,1.1115183350673048
IEM_Health-CovidProject,2021-06-05,log,1.8429194722798041
ILM-EKF,2021-06-05,log,0.8561288723757059
ITWW-county_repro,2021-06-05,log,0.6705858552093957
Karlen-pypm,2021-06-05,log,0.8812228257746724
LANL-GrowthRate,2021-06-05,log,0.8804140506197502
MIMUW-StochSEIR,2021-06-05,log,1.2952646352481816
MIT_CovidAnalytics-DELPHI,2021-06-05,log,1.4879554225676739
MOCOS-agent1,2021-06-05,log,0.6648782187519864
MUNI-ARIMA,2021-06-05,log,1.4492583728131252
MUNI_DMS-SEIAR,2021-06-05,log,0.7998445885450958
RobertWalraven-ESG,2021-06-05,log,1.1754824521447114
UB-BSLCoV,2021-06-05,log,1.503488022774673
UMass-MechBayes,2021-06-05,log,1.0525362392192512
UMass-SemiMech,2021-06-05,log,1.1595147420086738
UNED-PreCoV2,2021-06-05,log,1.4091938835720834
USC-SIkJalpha,2021-06-05,log,1.0511029993808492
UpgUmibUsi-MultiBayes,2021-06-05,log,0.7769828662138439
bisop-seirfilter,2021-06-05,log,1.2640128878314862
epiMOX-SUIHTER,2021-06-05,log,1.3245567943942995
epiforecasts-EpiExpert,2021-06-05,log,1.1911071593094762
epiforecasts-EpiExpert_Rt,2021-06-05,log,0.8319914047900256
epiforecasts-EpiExpert_direct,2021-06-05,log,1.5062343185472666
epiforecasts-EpiNow2,2021-06-05,log,0.866960434600656
itwm-dSEIR,2021-06-05,log,0.7561615476072068
EuroCOVIDhub-baseline,2021-06-05,natural,3.2941726379700813
EuroCOVIDhub-ensemble,2021-06-05,natural,1
FIAS_FZJ-Epi1Ger,2021-06-05,natural,0.7657472219026797
HZI-AgeExtendedSEIR,2021-06-05,natural,1.1858925526876403
ICM-agentModel,2021-06-05,natural,0.6936679751468215
IEM_Health-CovidProject,2021-06-05,natural,2.729410053676853
ILM-EKF,2021-06-05,natural,0.7564560577894514
ITWW-county_repro,2021-06-05,natural,0.6475510119918273
Karlen-pypm,2021-06-05,natural,0.9223145931688707
LANL-GrowthRate,2021-06-05,natural,0.6583926925153925
MIMUW-StochSEIR,2021-06-05,natural,1.2834523886106202
MIT_CovidAnalytics-DELPHI,2021-06-05,natural,1.4572012900516502
MOCOS-agent1,2021-06-05,natural,0.5940869599335319
MUNI-ARIMA,2021-06-05,natural,1.7509607638670206
MUNI_DMS-SEIAR,2021-06-05,natural,0.7407802951688288
RobertWalraven-ESG,2021-06-05,natural,1.1553719267951443
UB-BSLCoV,2021-06-05,natural,1.8723416288954173
UMass-MechBayes,2021-06-05,natural,1.023573399397303
UMass-SemiMech,2021-06-05,natural,1.2384008932126953
UNED-PreCoV2,2021-06-05,natural,1.8958788675570866
USC-SIkJalpha,2021-06-05,natural,1.0872026905435548
UpgUmibUsi-MultiBayes,2021-06-05,natural,0.7426804625790585
bisop-seirfilter,2021-06-05,natural,1.2821055121281226
epiMOX-SUIHTER,2021-06-05,natural,1.327766546813879
epiforecasts-EpiExpert,2021-06-05,natural,1.3803236590920478
epiforecasts-EpiExpert_Rt,2021-06-05,natural,0.7416547736774997
epiforecasts-EpiExpert_direct,2021-06-05,natural,1.8074159362024853
epiforecasts-EpiNow2,2021-06-05,natural,0.8043823673811998
itwm-dSEIR,2021-06-05,natural,0.6756304640367571
EuroCOVIDhub-baseline,2021-06-12,log,2.3285991864617475
EuroCOVIDhub-ensemble,2021-06-12,log,1
FIAS_FZJ-Epi1Ger,2021-06-12,log,2.1113304719246595
HZI-AgeExtendedSEIR,2021-06-12,log,1.3370121190693622
ICM-agentModel,2021-06-12,log,1.689279500643911
IEM_Health-CovidProject,2021-06-12,log,1.8247970442905663
ILM-EKF,2021-06-12,log,1.1492442368740394
ITWW-county_repro,2021-06-12,log,1.539809696113674
Imperial-DeCa,2021-06-12,log,2.816372395192842
Imperial-RtI0,2021-06-12,log,2.297524772359146
Imperial-sbkp,2021-06-12,log,1.9982373654440826
Karlen-pypm,2021-06-12,log,0.5745413178523228
LANL-GrowthRate,2021-06-12,log,1.2015370879965086
MIMUW-StochSEIR,2021-06-12,log,0.28904821228560906
MIT_CovidAnalytics-DELPHI,2021-06-12,log,1.2801401899557787
MOCOS-agent1,2021-06-12,log,0.7439851772233654
MUNI-ARIMA,2021-06-12,log,1.815698479282333
MUNI_DMS-SEIAR,2021-06-12,log,1.4999228448359205
RobertWalraven-ESG,2021-06-12,log,1.297077711275198
UB-BSLCoV,2021-06-12,log,1.2667767015326166
UMass-MechBayes,2021-06-12,log,1.0942545451783743
UMass-SemiMech,2021-06-12,log,1.3444610976516114
UNED-PreCoV2,2021-06-12,log,0.9610297236342378
USC-SIkJalpha,2021-06-12,log,0.9886746420621431
UpgUmibUsi-MultiBayes,2021-06-12,log,1.4245217314891794
bisop-seirfilter,2021-06-12,log,1.9249165984471426
epiMOX-SUIHTER,2021-06-12,log,1.1687282943867987
epiforecasts-EpiExpert,2021-06-12,log,1.0753355669730664
epiforecasts-EpiExpert_Rt,2021-06-12,log,1.7707591947055314
epiforecasts-EpiExpert_direct,2021-06-12,log,1.1445758508114003
epiforecasts-EpiNow2,2021-06-12,log,1.403246596074517
itwm-dSEIR,2021-06-12,log,2.1660663699321736
EuroCOVIDhub-baseline,2021-06-12,natural,2.9636473573176882
EuroCOVIDhub-ensemble,2021-06-12,natural,1
FIAS_FZJ-Epi1Ger,2021-06-12,natural,1.774922316287458
HZI-AgeExtendedSEIR,2021-06-12,natural,1.4405734746509335
ICM-agentModel,2021-06-12,natural,1.2601965499204069
IEM_Health-CovidProject,2021-06-12,natural,2.406930894493494
ILM-EKF,2021-06-12,natural,1.0711248401413576
ITWW-county_repro,2021-06-12,natural,1.3743610163248405
Imperial-DeCa,2021-06-12,natural,2.3098499214767156
Imperial-RtI0,2021-06-12,natural,1.4428891654076572
Imperial-sbkp,2021-06-12,natural,1.3839720392952484
Karlen-pypm,2021-06-12,natural,0.5843417048522143
LANL-GrowthRate,2021-06-12,natural,1.0421639986387754
MIMUW-StochSEIR,2021-06-12,natural,0.26948991458006705
MIT_CovidAnalytics-DELPHI,2021-06-12,natural,1.631440088223484
MOCOS-agent1,2021-06-12,natural,0.6349595271573742
MUNI-ARIMA,2021-06-12,natural,1.7433180424546368
MUNI_DMS-SEIAR,2021-06-12,natural,1.2516171308808557
RobertWalraven-ESG,2021-06-12,natural,1.1697292706429054
UB-BSLCoV,2021-06-12,natural,1.5142831826544536
UMass-MechBayes,2021-06-12,natural,1.0945328841979913
UMass-SemiMech,2021-06-12,natural,1.4534901584866136
UNED-PreCoV2,2021-06-12,natural,1.6303187134264592
USC-SIkJalpha,2021-06-12,natural,1.0017620580187112
UpgUmibUsi-MultiBayes,2021-06-12,natural,1.4331877006025415
bisop-seirfilter,2021-06-12,natural,2.289271749220811
epiMOX-SUIHTER,2021-06-12,natural,1.2088039870656977
epiforecasts-EpiExpert,2021-06-12,natural,1.4816897186082914
epiforecasts-EpiExpert_Rt,2021-06-12,natural,1.9121650407419444
epiforecasts-EpiExpert_direct,2021-06-12,natural,1.6397228135849593
epiforecasts-EpiNow2,2021-06-12,natural,1.387178243618095
itwm-dSEIR,2021-06-12,natural,1.8794063389077504
EuroCOVIDhub-baseline,2021-06-19,log,2.5025744111943697
EuroCOVIDhub-ensemble,2021-06-19,log,1
FIAS_FZJ-Epi1Ger,2021-06-19,log,0.5867439199108977
HZI-AgeExtendedSEIR,2021-06-19,log,1.3072069427169841
ICM-agentModel,2021-06-19,log,1.4434097195062503
IEM_Health-CovidProject,2021-06-19,log,1.6881777865053513
ILM-EKF,2021-06-19,log,1.113275987142093
ITWW-county_repro,2021-06-19,log,1.2741552894617199
Imperial-DeCa,2021-06-19,log,1.3822030680888573
Imperial-RtI0,2021-06-19,log,2.2081682711750794
Imperial-sbkp,2021-06-19,log,1.24160167432573
Karlen-pypm,2021-06-19,log,0.35985191530312505
LANL-GrowthRate,2021-06-19,log,1.2347553920470513
MIMUW-StochSEIR,2021-06-19,log,0.22014517155378563
MIT_CovidAnalytics-DELPHI,2021-06-19,log,1.7104773515191016
MOCOS-agent1,2021-06-19,log,0.6461100576476142
MUNI-ARIMA,2021-06-19,log,2.3663907807249385
MUNI_DMS-SEIAR,2021-06-19,log,2.6079328002477045
RobertWalraven-ESG,2021-06-19,log,1.6786053918345059
UB-BSLCoV,2021-06-19,log,0.8126115130984364
UMass-MechBayes,2021-06-19,log,0.9630994569149248
UMass-SemiMech,2021-06-19,log,1.0849658325057643
UNED-PreCoV2,2021-06-19,log,1.69921418025859
USC-SIkJalpha,2021-06-19,log,1.0295418455242622
UpgUmibUsi-MultiBayes,2021-06-19,log,0.35037137318693434
epiMOX-SUIHTER,2021-06-19,log,1.1029163918683518
epiforecasts-EpiExpert,2021-06-19,log,1.2572156968914008
epiforecasts-EpiExpert_Rt,2021-06-19,log,1.4808139746315234
epiforecasts-EpiExpert_direct,2021-06-19,log,1.6447745920993515
epiforecasts-EpiNow2,2021-06-19,log,1.3395543244331374
itwm-dSEIR,2021-06-19,log,3.776981975927243
EuroCOVIDhub-baseline,2021-06-19,natural,4.19880387510461
EuroCOVIDhub-ensemble,2021-06-19,natural,1
FIAS_FZJ-Epi1Ger,2021-06-19,natural,0.5507289082102929
HZI-AgeExtendedSEIR,2021-06-19,natural,1.5903105018591757
ICM-agentModel,2021-06-19,natural,1.3214292969105539
IEM_Health-CovidProject,2021-06-19,natural,2.5030893714530253
ILM-EKF,2021-06-19,natural,1.0914991481056981
ITWW-county_repro,2021-06-19,natural,1.118678911926964
Imperial-DeCa,2021-06-19,natural,1.5122058387123545
Imperial-RtI0,2021-06-19,natural,3.0162720776096745
Imperial-sbkp,2021-06-19,natural,1.440878721466993
Karlen-pypm,2021-06-19,natural,0.36933367337635775
LANL-GrowthRate,2021-06-19,natural,1.1001856479944803
MIMUW-StochSEIR,2021-06-19,natural,0.23932771313142798
MIT_CovidAnalytics-DELPHI,2021-06-19,natural,2.162080628877767
MOCOS-agent1,2021-06-19,natural,0.6469282455184415
MUNI-ARIMA,2021-06-19,natural,2.2440354545218426
MUNI_DMS-SEIAR,2021-06-19,natural,2.248243099214753
RobertWalraven-ESG,2021-06-19,natural,1.849250941568059
UB-BSLCoV,2021-06-19,natural,1.019678471106364
UMass-MechBayes,2021-06-19,natural,0.9998766448103958
UMass-SemiMech,2021-06-19,natural,1.2279573575127887
UNED-PreCoV2,2021-06-19,natural,1.8810538693899606
USC-SIkJalpha,2021-06-19,natural,1.0416571632209384
UpgUmibUsi-MultiBayes,2021-06-19,natural,0.33990273708463015
epiMOX-SUIHTER,2021-06-19,natural,1.1140889634928222
epiforecasts-EpiExpert,2021-06-19,natural,1.2296818609285582
epiforecasts-EpiExpert_Rt,2021-06-19,natural,1.5183555483055367
epiforecasts-EpiExpert_direct,2021-06-19,natural,2.0644243333743724
epiforecasts-EpiNow2,2021-06-19,natural,1.371615858145713
itwm-dSEIR,2021-06-19,natural,2.836165303286426
EuroCOVIDhub-baseline,2021-06-26,log,2.466460152291254
EuroCOVIDhub-ensemble,2021-06-26,log,1
FIAS_FZJ-Epi1Ger,2021-06-26,log,2.2467873041595965
HZI-AgeExtendedSEIR,2021-06-26,log,0.7453363130915519
ICM-agentModel,2021-06-26,log,2.988615700710592
IEM_Health-CovidProject,2021-06-26,log,1.4541846303302859
ILM-EKF,2021-06-26,log,1.2907491000884257
ITWW-county_repro,2021-06-26,log,1.6648977037131147
Imperial-DeCa,2021-06-26,log,1.7303510786260983
Imperial-RtI0,2021-06-26,log,1.7610489123962545
Imperial-sbkp,2021-06-26,log,1.4723562394608753
Karlen-pypm,2021-06-26,log,2.0015784030855532
LANL-GrowthRate,2021-06-26,log,1.4089884685049312
